"","workerid","trial","criticalComplicated","criticalSimple","langCondition","objCondition","response","responseSide","responseValue","word"
"5636","A3T8MQ7F8SKJA6","3","""36""","""58""","""short""","""4-5""","""36""","""right""","""complex""","""ratum"""
"5637","A3T8MQ7F8SKJA6","4","""21""","""8""","""short""","""3-5""","""8""","""left""","""simple""","""wugnum"""
"5638","A3T8MQ7F8SKJA6","5","""25""","""34""","""long""","""2-5""","""25""","""right""","""complex""","""binivatrus"""
"5639","A3T8MQ7F8SKJA6","6","""35""","""32""","""long""","""5-5""","""35""","""left""","""complex""","""mipatorun"""
"5640","A3T8MQ7F8SKJA6","7","""20""","""28""","""short""","""1-1""","""20""","""left""","""complex""","""ralex"""
"5641","A3TDQF22AS9VGQ","0","""34""","""49""","""long""","""2-2""","""49""","""right""","""simple""","""tiburalex"""
"5642","A3TDQF22AS9VGQ","1","""32""","""54""","""short""","""1-5""","""54""","""right""","""simple""","""torun"""
"5643","A3TDQF22AS9VGQ","2","""21""","""43""","""long""","""5-5""","""43""","""right""","""simple""","""pakuwugnum"""
"5644","A3TDQF22AS9VGQ","3","""39""","""2""","""long""","""2-3""","""2""","""right""","""simple""","""binivatrus"""
"5645","A3TDQF22AS9VGQ","4","""35""","""47""","""short""","""4-5""","""47""","""right""","""simple""","""ratum"""
"5646","A3TDQF22AS9VGQ","5","""37""","""29""","""long""","""1-2""","""29""","""right""","""simple""","""fepolopus"""
"5647","A3TDQF22AS9VGQ","6","""20""","""15""","""short""","""1-1""","""15""","""right""","""simple""","""bugorn"""
"5648","A3TDQF22AS9VGQ","7","""53""","""24""","""short""","""3-5""","""53""","""right""","""complex""","""gronan"""
"5649","A3TUN250T19AUM","0","""60""","""1""","""long""","""3-3""","""60""","""left""","""complex""","""fepolopus"""
"5650","A3TUN250T19AUM","1","""56""","""5""","""short""","""2-3""","""5""","""right""","""simple""","""torun"""
"5651","A3TUN250T19AUM","2","""57""","""59""","""short""","""1-1""","""57""","""left""","""complex""","""wugnum"""
"5652","A3TUN250T19AUM","3","""55""","""46""","""long""","""1-2""","""55""","""left""","""complex""","""kibagronan"""
"5653","A3TUN250T19AUM","4","""36""","""23""","""long""","""4-5""","""23""","""right""","""simple""","""tiburalex"""
"5654","A3TUN250T19AUM","5","""45""","""37""","""short""","""2-4""","""37""","""left""","""simple""","""ratum"""
"5655","A3TUN250T19AUM","6","""33""","""10""","""short""","""2-5""","""10""","""left""","""simple""","""bugorn"""
"5656","A3TUN250T19AUM","7","""32""","""20""","""long""","""1-5""","""32""","""right""","""complex""","""binivatrus"""
"5657","A3TWMKDD66MTQV","0","""44""","""13""","""long""","""1-1""","""44""","""left""","""complex""","""tiburalex"""
"5658","A3TWMKDD66MTQV","1","""18""","""7""","""short""","""3-4""","""18""","""left""","""complex""","""ratum"""
"5659","A3TWMKDD66MTQV","2","""31""","""26""","""short""","""4-4""","""31""","""left""","""complex""","""bugorn"""
"5660","A3TWMKDD66MTQV","3","""38""","""15""","""long""","""1-5""","""38""","""left""","""complex""","""mipatorun"""
"5661","A3TWMKDD66MTQV","4","""56""","""28""","""short""","""1-3""","""56""","""left""","""complex""","""wugnum"""
"5662","A3TWMKDD66MTQV","5","""35""","""53""","""long""","""5-5""","""53""","""right""","""simple""","""fepolopus"""
"5663","A3TWMKDD66MTQV","6","""8""","""55""","""long""","""2-3""","""8""","""right""","""complex""","""binivatrus"""
"5664","A3TWMKDD66MTQV","7","""23""","""57""","""short""","""1-4""","""57""","""right""","""simple""","""gronan"""
"5665","A3TXYLDT7XE3U3","0","""52""","""56""","""long""","""3-5""","""56""","""left""","""simple""","""tiburalex"""
"5666","A3TXYLDT7XE3U3","1","""19""","""44""","""short""","""1-1""","""44""","""right""","""simple""","""lopus"""
"5667","A3TXYLDT7XE3U3","2","""16""","""60""","""short""","""3-3""","""16""","""left""","""complex""","""ratum"""
"5668","A3TXYLDT7XE3U3","3","""37""","""10""","""long""","""2-2""","""37""","""left""","""complex""","""pakuwugnum"""
"5669","A3TXYLDT7XE3U3","4","""36""","""6""","""short""","""2-5""","""36""","""right""","""complex""","""vatrus"""
"5670","A3TXYLDT7XE3U3","5","""5""","""57""","""long""","""1-2""","""57""","""right""","""simple""","""tupabugorn"""
"5671","A3TXYLDT7XE3U3","6","""38""","""45""","""long""","""4-5""","""38""","""left""","""complex""","""mipatorun"""
"5672","A3TXYLDT7XE3U3","7","""23""","""9""","""short""","""2-4""","""9""","""left""","""simple""","""gronan"""
"5673","A3UE459HVZC0FF","0","""25""","""22""","""short""","""2-5""","""22""","""left""","""simple""","""wugnum"""
"5674","A3UE459HVZC0FF","1","""47""","""30""","""long""","""4-4""","""47""","""right""","""complex""","""gaburatum"""
"5675","A3UE459HVZC0FF","2","""12""","""10""","""short""","""2-3""","""10""","""left""","""simple""","""bugorn"""
"5676","A3UE459HVZC0FF","3","""40""","""3""","""long""","""1-3""","""3""","""right""","""simple""","""tiburalex"""
"5677","A3UE459HVZC0FF","4","""43""","""28""","""short""","""1-5""","""28""","""left""","""simple""","""vatrus"""
"5678","A3UE459HVZC0FF","5","""4""","""17""","""short""","""2-2""","""17""","""right""","""simple""","""lopus"""
"5679","A3UE459HVZC0FF","6","""46""","""15""","""long""","""1-1""","""46""","""left""","""complex""","""kibagronan"""
"5680","A3UE459HVZC0FF","7","""41""","""1""","""long""","""3-4""","""41""","""right""","""complex""","""mipatorun"""
"5681","A3UIDRGBV9NJWR","0","""50""","""22""","""long""","""2-3""","""22""","""right""","""simple""","""tupabugorn"""
"5682","A3UIDRGBV9NJWR","1","""53""","""5""","""short""","""2-5""","""5""","""left""","""simple""","""wugnum"""
"5683","A3UIDRGBV9NJWR","2","""60""","""54""","""short""","""1-3""","""54""","""left""","""simple""","""vatrus"""
"5684","A3UIDRGBV9NJWR","3","""58""","""13""","""long""","""1-4""","""58""","""right""","""complex""","""kibagronan"""
"5685","A3UIDRGBV9NJWR","4","""26""","""49""","""short""","""2-4""","""49""","""right""","""simple""","""torun"""
"5686","A3UIDRGBV9NJWR","5","""10""","""19""","""long""","""1-2""","""10""","""right""","""complex""","""gaburatum"""
"5687","A3UIDRGBV9NJWR","6","""44""","""59""","""long""","""1-1""","""59""","""right""","""simple""","""tiburalex"""
"5688","A3UIDRGBV9NJWR","7","""2""","""17""","""short""","""2-2""","""2""","""left""","""complex""","""lopus"""
"5689","A3UNAQJKJK0HOI","0","""51""","""16""","""long""","""3-4""","""16""","""left""","""simple""","""kibagronan"""
"5690","A3UNAQJKJK0HOI","1","""2""","""6""","""long""","""2-2""","""2""","""right""","""complex""","""mipatorun"""
"5691","A3UNAQJKJK0HOI","2","""14""","""4""","""long""","""2-5""","""4""","""left""","""simple""","""fepolopus"""
"5692","A3UNAQJKJK0HOI","3","""13""","""44""","""short""","""1-1""","""44""","""right""","""simple""","""ratum"""
"5693","A3UNAQJKJK0HOI","4","""25""","""26""","""long""","""4-5""","""26""","""right""","""simple""","""tupabugorn"""
"5694","A3UNAQJKJK0HOI","5","""17""","""29""","""short""","""1-2""","""17""","""left""","""complex""","""wugnum"""
"5695","A3UNAQJKJK0HOI","6","""12""","""28""","""short""","""1-3""","""28""","""left""","""simple""","""vatrus"""
"5696","A3UNAQJKJK0HOI","7","""41""","""37""","""short""","""2-4""","""37""","""left""","""simple""","""ralex"""
"5697","A3URSY316O7QKA","0","""9""","""5""","""short""","""2-2""","""9""","""left""","""complex""","""lopus"""
"5698","A3URSY316O7QKA","1","""27""","""46""","""short""","""1-5""","""46""","""right""","""simple""","""wugnum"""
"5699","A3URSY316O7QKA","2","""1""","""20""","""long""","""1-3""","""1""","""left""","""complex""","""tiburalex"""
"5700","A3URSY316O7QKA","3","""11""","""37""","""long""","""2-4""","""11""","""left""","""complex""","""mipatorun"""
"5701","A3URSY316O7QKA","4","""21""","""12""","""short""","""3-5""","""12""","""right""","""simple""","""vatrus"""
"5702","A3URSY316O7QKA","5","""17""","""28""","""long""","""1-2""","""28""","""right""","""simple""","""gaburatum"""
"5703","A3URSY316O7QKA","6","""24""","""55""","""short""","""2-3""","""55""","""right""","""simple""","""bugorn"""
"5704","A3URSY316O7QKA","7","""26""","""7""","""long""","""3-4""","""7""","""right""","""simple""","""kibagronan"""
"5705","A3UWBPFNINO4MC","0","""41""","""51""","""long""","""4-4""","""51""","""left""","""simple""","""tiburalex"""
"5706","A3UWBPFNINO4MC","1","""31""","""15""","""short""","""1-4""","""31""","""left""","""complex""","""vatrus"""
"5707","A3UWBPFNINO4MC","2","""5""","""37""","""long""","""2-2""","""5""","""left""","""complex""","""kibagronan"""
"5708","A3UWBPFNINO4MC","3","""48""","""29""","""short""","""1-3""","""48""","""left""","""complex""","""wugnum"""
"5709","A3UWBPFNINO4MC","4","""21""","""26""","""long""","""4-5""","""21""","""right""","""complex""","""mipatorun"""
"5710","A3UWBPFNINO4MC","5","""47""","""24""","""short""","""3-4""","""24""","""right""","""simple""","""lopus"""
"5711","A3UWBPFNINO4MC","6","""60""","""56""","""short""","""3-3""","""60""","""right""","""complex""","""ratum"""
"5712","A3UWBPFNINO4MC","7","""45""","""9""","""long""","""2-4""","""45""","""right""","""complex""","""tupabugorn"""
"5713","A3V3WNA60O43ZW","0","""59""","""15""","""short""","""1-1""","""59""","""right""","""complex""","""gronan"""
"5714","A3V3WNA60O43ZW","1","""55""","""49""","""long""","""2-2""","""55""","""left""","""complex""","""fepolopus"""
"5715","A3V3WNA60O43ZW","2","""53""","""20""","""long""","""1-5""","""53""","""right""","""complex""","""gaburatum"""
"5716","A3V3WNA60O43ZW","3","""45""","""11""","""long""","""4-4""","""45""","""left""","""complex""","""mipatorun"""
"5717","A3V3WNA60O43ZW","4","""25""","""51""","""long""","""4-5""","""51""","""right""","""simple""","""binivatrus"""
"5718","A3V3WNA60O43ZW","5","""43""","""36""","""short""","""5-5""","""43""","""left""","""complex""","""wugnum"""
"5719","A3V3WNA60O43ZW","6","""2""","""19""","""short""","""1-2""","""19""","""left""","""simple""","""bugorn"""
"5720","A3V3WNA60O43ZW","7","""undefined""","""48""","""short""","""3-3""","""undefined""","""right""","""complex""","""ralex"""
"5721","A3VI4U6TK0FBF1","0","""5""","""29""","""short""","""1-2""","""5""","""left""","""complex""","""lopus"""
"5722","A3VI4U6TK0FBF1","1","""27""","""25""","""long""","""5-5""","""25""","""right""","""simple""","""kibagronan"""
"5723","A3VI4U6TK0FBF1","2","""40""","""10""","""long""","""2-3""","""40""","""right""","""complex""","""gaburatum"""
"5724","A3VI4U6TK0FBF1","3","""31""","""46""","""long""","""1-4""","""46""","""right""","""simple""","""pakuwugnum"""
"5725","A3VI4U6TK0FBF1","4","""32""","""54""","""short""","""1-5""","""32""","""left""","""complex""","""ralex"""
"5726","A3VI4U6TK0FBF1","5","""3""","""59""","""short""","""1-1""","""59""","""right""","""simple""","""bugorn"""
"5727","A3VI4U6TK0FBF1","6","""22""","""6""","""short""","""2-2""","""22""","""right""","""complex""","""vatrus"""
"5728","A3VI4U6TK0FBF1","7","""24""","""16""","""long""","""3-3""","""16""","""left""","""simple""","""mipatorun"""
"5729","A3VIBIROKRS6Z9","0","""47""","""19""","""short""","""1-4""","""47""","""right""","""complex""","""ratum"""
"5730","A3VIBIROKRS6Z9","1","""50""","""2""","""short""","""2-3""","""50""","""right""","""complex""","""vatrus"""
"5731","A3VIBIROKRS6Z9","2","""30""","""24""","""long""","""3-4""","""30""","""right""","""complex""","""pakuwugnum"""
"5732","A3VIBIROKRS6Z9","3","""21""","""44""","""long""","""1-5""","""21""","""right""","""complex""","""tupabugorn"""
"5733","A3VIBIROKRS6Z9","4","""59""","""54""","""short""","""1-1""","""59""","""left""","""complex""","""ralex"""
"5734","A3VIBIROKRS6Z9","5","""55""","""49""","""long""","""2-2""","""55""","""right""","""complex""","""kibagronan"""
"5735","A3VIBIROKRS6Z9","6","""9""","""13""","""long""","""1-2""","""9""","""left""","""complex""","""mipatorun"""
"5736","A3VIBIROKRS6Z9","7","""11""","""22""","""short""","""2-4""","""22""","""right""","""simple""","""lopus"""
"5737","A3VOQV80FIQR3C","0","""49""","""46""","""short""","""1-2""","""49""","""left""","""complex""","""gronan"""
"5738","A3VOQV80FIQR3C","1","""25""","""48""","""short""","""3-5""","""48""","""left""","""simple""","""ralex"""
"5739","A3VOQV80FIQR3C","2","""4""","""10""","""long""","""2-2""","""10""","""left""","""simple""","""tupabugorn"""
"5740","A3VOQV80FIQR3C","3","""26""","""39""","""short""","""3-4""","""39""","""right""","""simple""","""ratum"""
"5741","A3VOQV80FIQR3C","4","""28""","""13""","""short""","""1-1""","""28""","""left""","""complex""","""torun"""
"5742","A3VOQV80FIQR3C","5","""7""","""6""","""long""","""2-3""","""6""","""left""","""simple""","""binivatrus"""
"5743","A3VOQV80FIQR3C","6","""60""","""12""","""long""","""3-3""","""60""","""right""","""complex""","""pakuwugnum"""
"5744","A3VOQV80FIQR3C","7","""36""","""57""","""long""","""1-5""","""36""","""right""","""complex""","""fepolopus"""
"5745","A3VVF192G4R8ZK","0","""30""","""16""","""long""","""3-4""","""30""","""left""","""complex""","""kibagronan"""
"5746","A3VVF192G4R8ZK","1","""18""","""5""","""short""","""2-4""","""18""","""left""","""complex""","""wugnum"""
"5747","A3VVF192G4R8ZK","2","""38""","""26""","""long""","""4-5""","""38""","""left""","""complex""","""fepolopus"""
"5748","A3VVF192G4R8ZK","3","""21""","""7""","""short""","""3-5""","""7""","""left""","""simple""","""bugorn"""
"5749","A3VVF192G4R8ZK","4","""29""","""28""","""short""","""1-1""","""28""","""left""","""simple""","""ratum"""
"5750","A3VVF192G4R8ZK","5","""43""","""4""","""long""","""2-5""","""43""","""left""","""complex""","""mipatorun"""
"5751","A3VVF192G4R8ZK","6","""22""","""34""","""long""","""2-2""","""22""","""right""","""complex""","""tiburalex"""
"5752","A3VVF192G4R8ZK","7","""49""","""46""","""short""","""1-2""","""46""","""left""","""simple""","""vatrus"""
"5753","A3VYY5XVC37L25","0","""48""","""60""","""long""","""3-3""","""48""","""right""","""complex""","""binivatrus"""
"5754","A3VYY5XVC37L25","1","""22""","""55""","""short""","""2-2""","""22""","""right""","""complex""","""bugorn"""
"5755","A3VYY5XVC37L25","2","""14""","""5""","""long""","""2-5""","""14""","""right""","""complex""","""mipatorun"""
"5756","A3VYY5XVC37L25","3","""52""","""46""","""short""","""1-5""","""46""","""left""","""simple""","""wugnum"""
"5757","A3VYY5XVC37L25","4","""12""","""44""","""long""","""1-3""","""12""","""left""","""complex""","""tiburalex"""
"5758","A3VYY5XVC37L25","5","""11""","""19""","""short""","""1-4""","""19""","""right""","""simple""","""ratum"""
"5759","A3VYY5XVC37L25","6","""23""","""41""","""short""","""4-4""","""41""","""left""","""simple""","""gronan"""
"5760","A3VYY5XVC37L25","7","""35""","""40""","""long""","""3-5""","""40""","""right""","""simple""","""fepolopus"""
"5761","A3YU9ROJP4U1X","0","""37""","""44""","""short""","""1-2""","""44""","""left""","""simple""","""lopus"""
"5762","A3YU9ROJP4U1X","1","""38""","""18""","""long""","""4-5""","""18""","""right""","""simple""","""mipatorun"""
"5763","A3YU9ROJP4U1X","2","""48""","""1""","""short""","""3-3""","""48""","""right""","""complex""","""bugorn"""
"5764","A3YU9ROJP4U1X","3","""42""","""8""","""long""","""3-4""","""8""","""left""","""simple""","""binivatrus"""
"5765","A3YU9ROJP4U1X","4","""39""","""28""","""long""","""1-3""","""39""","""left""","""complex""","""pakuwugnum"""
"5766","A3YU9ROJP4U1X","5","""58""","""19""","""long""","""1-4""","""19""","""right""","""simple""","""tiburalex"""
"5767","A3YU9ROJP4U1X","6","""2""","""55""","""short""","""2-2""","""2""","""left""","""complex""","""ratum"""
"5768","A3YU9ROJP4U1X","7","""46""","""13""","""short""","""1-1""","""46""","""right""","""complex""","""gronan"""
"5769","A4158R4Y06ZB4","0","""11""","""50""","""short""","""3-4""","""50""","""left""","""simple""","""bugorn"""
"5770","A4158R4Y06ZB4","1","""52""","""24""","""short""","""3-5""","""52""","""left""","""complex""","""lopus"""
"5771","A4158R4Y06ZB4","2","""47""","""34""","""long""","""2-4""","""47""","""left""","""complex""","""binivatrus"""
"5772","A4158R4Y06ZB4","3","""2""","""29""","""short""","""1-2""","""2""","""right""","""complex""","""ralex"""
"5773","A4158R4Y06ZB4","4","""25""","""19""","""long""","""1-5""","""25""","""left""","""complex""","""gaburatum"""
"5774","A4158R4Y06ZB4","5","""16""","""15""","""long""","""1-3""","""16""","""right""","""complex""","""mipatorun"""
"5775","A4158R4Y06ZB4","6","""21""","""22""","""long""","""2-5""","""21""","""left""","""complex""","""pakuwugnum"""
"5776","A4158R4Y06ZB4","7","""23""","""57""","""short""","""1-4""","""23""","""left""","""complex""","""gronan"""
"5777","A41OPWS11GZY3","0","""26""","""2""","""short""","""2-4""","""2""","""left""","""simple""","""wugnum"""
"5778","A41OPWS11GZY3","1","""8""","""44""","""short""","""1-3""","""8""","""right""","""complex""","""lopus"""
"5779","A41OPWS11GZY3","2","""14""","""55""","""long""","""2-5""","""14""","""left""","""complex""","""tiburalex"""
"5780","A41OPWS11GZY3","3","""49""","""37""","""short""","""2-2""","""37""","""left""","""simple""","""ratum"""
"5781","A41OPWS11GZY3","4","""53""","""29""","""short""","""1-5""","""53""","""left""","""complex""","""torun"""
"5782","A41OPWS11GZY3","5","""40""","""6""","""long""","""2-3""","""6""","""right""","""simple""","""tupabugorn"""
"5783","A41OPWS11GZY3","6","""35""","""25""","""long""","""5-5""","""25""","""right""","""simple""","""binivatrus"""
"5784","A41OPWS11GZY3","7","""27""","""47""","""long""","""4-5""","""27""","""right""","""complex""","""kibagronan"""
"5785","A47P5PR27PW3B","0","""41""","""4""","""long""","""2-4""","""4""","""right""","""simple""","""fepolopus"""
"5786","A47P5PR27PW3B","1","""42""","""26""","""short""","""4-4""","""42""","""left""","""complex""","""bugorn"""
"5787","A47P5PR27PW3B","2","""17""","""34""","""long""","""2-2""","""34""","""left""","""simple""","""tiburalex"""
"5788","A47P5PR27PW3B","3","""43""","""5""","""long""","""2-5""","""43""","""right""","""complex""","""kibagronan"""
"5789","A47P5PR27PW3B","4","""24""","""57""","""short""","""1-3""","""57""","""left""","""simple""","""wugnum"""
"5790","A47P5PR27PW3B","5","""47""","""3""","""long""","""1-4""","""47""","""right""","""complex""","""mipatorun"""
"5791","A47P5PR27PW3B","6","""52""","""59""","""short""","""1-5""","""52""","""right""","""complex""","""vatrus"""
"5792","A47P5PR27PW3B","7","""36""","""45""","""short""","""4-5""","""45""","""right""","""simple""","""ratum"""
"5793","A487LIL2VLA70","0","""28""","""3""","""long""","""1-1""","""3""","""right""","""simple""","""fepolopus"""
